PF00118	PF00118.26
PF11833	PF11833.10
PF14507	PF14507.8
PF14506	PF14506.8
PF02786	PF02786.19
PF02787	PF02787.21
PF00988	PF00988.24
PF19567	PF19567.1
PF13299	PF13299.8
PF11718	PF11718.10
PF03178	PF03178.17
PF07931	PF07931.14
PF07254	PF07254.14
PF16484	PF16484.7
PF17515	PF17515.4
PF09717	PF09717.12
PF16527	PF16527.7
PF14353	PF14353.8
PF19769	PF19769.1
PF12694	PF12694.9
PF04174	PF04174.15
PF14403	PF14403.8
PF10147	PF10147.11
PF06589	PF06589.13
PF00650	PF00650.22
PF13716	PF13716.8
PF03765	PF03765.17
PF07016	PF07016.13
PF07046	PF07046.13
PF02537	PF02537.17
PF08624	PF08624.12
PF05981	PF05981.14
PF01321	PF01321.20
PF16189	PF16189.7
PF02633	PF02633.16
PF09030	PF09030.12
PF06123	PF06123.14
PF11520	PF11520.10
PF16566	PF16566.7
PF10472	PF10472.11
PF19220	PF19220.2
PF00473	PF00473.19
PF05428	PF05428.13
PF10380	PF10380.11
PF06781	PF06781.14
PF10534	PF10534.11
PF16978	PF16978.7
PF19442	PF19442.1
PF07416	PF07416.13
PF20147	PF20147.1
PF10235	PF10235.11
PF08562	PF08562.12
PF08798	PF08798.13
PF09827	PF09827.11
PF10040	PF10040.11
PF19308	PF19308.1
PF18061	PF18061.3
PF09481	PF09481.12
PF09485	PF09485.12
PF07417	PF07417.14
PF08767	PF08767.13
PF18777	PF18777.3
PF18784	PF18784.3
PF18787	PF18787.3
PF09048	PF09048.12
PF17691	PF17691.3
PF00325	PF00325.22
PF05745	PF05745.13
PF08762	PF08762.12
PF08847	PF08847.13
PF12095	PF12095.10
PF01985	PF01985.23
PF08627	PF08627.12
PF08728	PF08728.12
PF07143	PF07143.13
PF18927	PF18927.2
PF01147	PF01147.19
PF03858	PF03858.15
PF17997	PF17997.3
PF07029	PF07029.13
PF12546	PF12546.10
PF00030	PF00030.21
PF00525	PF00525.20
PF09076	PF09076.12
PF08964	PF08964.12
PF17945	PF17945.3
PF04969	PF04969.18
PF06023	PF06023.14
PF05532	PF05532.14
PF18320	PF18320.3
PF00313	PF00313.24
PF17876	PF17876.3
PF18059	PF18059.3
PF19425	PF19425.1
PF08506	PF08506.12
PF05337	PF05337.13
PF16965	PF16965.7
PF17334	PF17334.4
PF10627	PF10627.11
PF10614	PF10614.11
PF03783	PF03783.16
PF18651	PF18651.3
PF19076	PF19076.2
PF08943	PF08943.12
PF10972	PF10972.10
PF12539	PF12539.10
PF18211	PF18211.3
PF18504	PF18504.3
PF16834	PF16834.7
PF03750	PF03750.15
PF17953	PF17953.3
PF18420	PF18420.3
PF18323	PF18323.3
PF18392	PF18392.3
PF10075	PF10075.11
PF12288	PF12288.10
PF08936	PF08936.12
PF18425	PF18425.3
PF02599	PF02599.18
PF16019	PF16019.7
PF12792	PF12792.9
PF16831	PF16831.7
PF06002	PF06002.14
PF02554	PF02554.16
PF13722	PF13722.8
PF16699	PF16699.7
PF14327	PF14327.8
PF14304	PF14304.8
PF15623	PF15623.8
PF04442	PF04442.16
PF15489	PF15489.8
PF15491	PF15491.8
PF12815	PF12815.9
PF09696	PF09696.12
PF00859	PF00859.20
PF14262	PF14262.8
PF06934	PF06934.13
PF10482	PF10482.11
PF12243	PF12243.10
PF12350	PF12350.10
PF07863	PF07863.13
PF08347	PF08347.13
PF08216	PF08216.13
PF01982	PF01982.18
PF06418	PF06418.16
PF01148	PF01148.22
PF02348	PF02348.21
PF01467	PF01467.28
PF04145	PF04145.17
PF05848	PF05848.13
PF17727	PF17727.3
PF18244	PF18244.3
PF10288	PF10288.11
PF06922	PF06922.13
PF04808	PF04808.14
PF07184	PF07184.13
PF06706	PF06706.13
PF16710	PF16710.7
PF07459	PF07459.13
PF02626	PF02626.17
PF02682	PF02682.18
PF17563	PF17563.4
PF11617	PF11617.10
PF00394	PF00394.24
PF07731	PF07731.16
PF07732	PF07732.17
PF02578	PF02578.17
PF01082	PF01082.22
PF03712	PF03712.17
PF00431	PF00431.22
PF02408	PF02408.22
PF18631	PF18631.3
PF03263	PF03263.15
PF00760	PF00760.20
PF02845	PF02845.18
PF18499	PF18499.3
PF11515	PF11515.10
PF00888	PF00888.24
PF03556	PF03556.17
PF10557	PF10557.11
PF11819	PF11819.10
PF00190	PF00190.24
PF07883	PF07883.13
PF05899	PF05899.14
PF08007	PF08007.14
PF06172	PF06172.13
PF12852	PF12852.9
PF12973	PF12973.9
PF13621	PF13621.8
PF13473	PF13473.8
PF07012	PF07012.14
PF07325	PF07325.13
PF07436	PF07436.13
PF00529	PF00529.22
PF11604	PF11604.10
PF02376	PF02376.17
PF11500	PF11500.10
PF08559	PF08559.12
PF03091	PF03091.17
PF03932	PF03932.16
PF08140	PF08140.13
PF08184	PF08184.13
PF11018	PF11018.10
PF15955	PF15955.7
PF01083	PF01083.24
PF16557	PF16557.7
PF01179	PF01179.22
PF07833	PF07833.13
PF02727	PF02727.18
PF02728	PF02728.18
PF18252	PF18252.3
PF02298	PF02298.19
PF17783	PF17783.3
PF08881	PF08881.12
PF12542	PF12542.10
PF08315	PF08315.14
PF08312	PF08312.14
PF04677	PF04677.17
PF04676	PF04676.16
PF04889	PF04889.14
PF10814	PF10814.10
PF08230	PF08230.13
PF04122	PF04122.14
PF01705	PF01705.21
PF16860	PF16860.7
PF18802	PF18802.3
PF18803	PF18803.3
PF18804	PF18804.3
PF18717	PF18717.3
PF18718	PF18718.3
PF18721	PF18721.3
PF18866	PF18866.3
PF15211	PF15211.8
PF12109	PF12109.10
PF03128	PF03128.16
PF03692	PF03692.17
PF02560	PF02560.16
PF18921	PF18921.2
PF15169	PF15169.8
PF05328	PF05328.14
PF10438	PF10438.11
PF09087	PF09087.13
PF04199	PF04199.15
PF04673	PF04673.14
PF08613	PF08613.13
PF02984	PF02984.21
PF16899	PF16899.7
PF12014	PF12014.10
PF00134	PF00134.25
PF16500	PF16500.7
PF04126	PF04126.15
PF18050	PF18050.3
PF03784	PF03784.15
PF09600	PF09600.12
PF16607	PF16607.7
PF15241	PF15241.8
PF16941	PF16941.7
PF05865	PF05865.13
PF18638	PF18638.3
PF17850	PF17850.3
PF10414	PF10414.11
PF00031	PF00031.23
PF12734	PF12734.9
PF17869	PF17869.3
PF00007	PF00007.24
PF17486	PF17486.4
PF01053	PF01053.22
PF14206	PF14206.8
PF14255	PF14255.8
PF14375	PF14375.8
PF00839	PF00839.19
PF14205	PF14205.8
PF14194	PF14194.8
PF00173	PF00173.30
PF12378	PF12378.10
PF07271	PF07271.13
PF01928	PF01928.23
PF02224	PF02224.20
PF13189	PF13189.8
PF15153	PF15153.8
PF09786	PF09786.11
PF10643	PF10643.11
PF00033	PF00033.21
PF13435	PF13435.8
PF14522	PF14522.8
PF11783	PF11783.10
PF13442	PF13442.8
PF16694	PF16694.7
PF05038	PF05038.15
PF00283	PF00283.21
PF00284	PF00284.22
PF03188	PF03188.18
PF07361	PF07361.13
PF00032	PF00032.19
PF13631	PF13631.8
PF00034	PF00034.23
PF02167	PF02167.17
PF14537	PF14537.8
PF14495	PF14495.8
PF02335	PF02335.17
PF02085	PF02085.18
PF01322	PF01322.22
PF01578	PF01578.22
PF02239	PF02239.18
PF03264	PF03264.16
PF02276	PF02276.20
PF09265	PF09265.12
PF10407	PF10407.11
PF01801	PF01801.18
PF06084	PF06084.13
PF05984	PF05984.14
PF06284	PF06284.13
PF05963	PF05963.13
PF09000	PF09000.12
PF01265	PF01265.19
PF10890	PF10890.10
PF01654	PF01654.19
PF02322	PF02322.17
PF12270	PF12270.10
PF10873	PF10873.10
PF13682	PF13682.8
PF16986	PF16986.7
PF09719	PF09719.12
PF16821	PF16821.7
PF17538	PF17538.4
PF02363	PF02363.21
PF14031	PF14031.8
PF07065	PF07065.16
PF13225	PF13225.8
PF08706	PF08706.13
PF12315	PF12315.10
PF18752	PF18752.3
PF07876	PF07876.14
PF02457	PF02457.18
PF02109	PF02109.18
PF05454	PF05454.13
PF03982	PF03982.15
PF00609	PF00609.21
PF00781	PF00781.26
PF01219	PF01219.21
PF14513	PF14513.8
PF19443	PF19443.1
PF18152	PF18152.3
PF00793	PF00793.22
PF01474	PF01474.18
PF02733	PF02733.19
PF13684	PF13684.8
PF02734	PF02734.19
PF07478	PF07478.15
PF01820	PF01820.23
PF05746	PF05746.17
PF09190	PF09190.13
PF05869	PF05869.13
PF03045	PF03045.17
PF01266	PF01266.26
PF15199	PF15199.8
PF16901	PF16901.7
PF15228	PF15228.8
PF07213	PF07213.13
PF10236	PF10236.11
PF05173	PF05173.16
PF01113	PF01113.22
PF16654	PF16654.7
PF18089	PF18089.3
PF08503	PF08503.12
PF15268	PF15268.8
PF07930	PF07930.14
PF19328	PF19328.1
PF01678	PF01678.21
PF18789	PF18789.3
PF18788	PF18788.3
PF17074	PF17074.7
PF05395	PF05395.14
PF14487	PF14487.8
PF08655	PF08655.12
PF08649	PF08649.12
PF08654	PF08654.12
PF08656	PF08656.12
PF08650	PF08650.12
PF08653	PF08653.12
PF08651	PF08651.12
PF08227	PF08227.13
PF08287	PF08287.13
PF08657	PF08657.12
PF03344	PF03344.17
PF18872	PF18872.2
PF11029	PF11029.10
PF01682	PF01682.21
PF14545	PF14545.8
PF14443	PF14443.8
PF18430	PF18430.3
PF10683	PF10683.11
PF03108	PF03108.17
PF13892	PF13892.8
PF02277	PF02277.19
PF12361	PF12361.10
PF08147	PF08147.14
PF03880	PF03880.17
PF16610	PF16610.7
PF05011	PF05011.15
PF18526	PF18526.3
PF15349	PF15349.8
PF02743	PF02743.20
PF08269	PF08269.13
PF14827	PF14827.8
PF14939	PF14939.8
PF15802	PF15802.7
PF19577	PF19577.1
PF16213	PF16213.7
PF09724	PF09724.11
PF04134	PF04134.14
PF06559	PF06559.13
PF05258	PF05258.14
PF00383	PF00383.25
PF08211	PF08211.14
PF06058	PF06058.15
PF05026	PF05026.15
PF05652	PF05652.14
PF11969	PF11969.10
PF14047	PF14047.8
PF08786	PF08786.13
PF11739	PF11739.10
PF06808	PF06808.14
PF03480	PF03480.15
PF04290	PF04290.14
PF03605	PF03605.16
PF03606	PF03606.17
PF03607	PF03607.19
PF07782	PF07782.15
PF10172	PF10172.11
PF19420	PF19420.1
PF10161	PF10161.11
PF03455	PF03455.21
PF03184	PF03184.21
PF02914	PF02914.17
PF13358	PF13358.8
PF13546	PF13546.8
PF01609	PF01609.23
PF13586	PF13586.8
PF13612	PF13612.8
PF13701	PF13701.8
PF13737	PF13737.8
PF13751	PF13751.8
PF13843	PF13843.8
PF13808	PF13808.8
PF04693	PF04693.14
PF13359	PF13359.8
PF03400	PF03400.15
PF12762	PF12762.9
PF13610	PF13610.8
PF03050	PF03050.16
PF13817	PF13817.8
PF07592	PF07592.13
PF01610	PF01610.19
PF01526	PF01526.19
PF02862	PF02862.19
PF03345	PF03345.16
PF08841	PF08841.12
PF12747	PF12747.9
PF18763	PF18763.3
PF09756	PF09756.11
PF18427	PF18427.3
PF02791	PF02791.19
PF12121	PF12121.10
PF00270	PF00270.31
PF06733	PF06733.17
PF08494	PF08494.13
PF12343	PF12343.10
PF00531	PF00531.24
PF14786	PF14786.8
PF04624	PF04624.16
PF04626	PF04626.15
PF04625	PF04625.15
PF15859	PF15859.7
PF02352	PF02352.17
PF01335	PF01335.23
PF01548	PF01548.19
PF17333	PF17333.4
PF17546	PF17546.4
PF00323	PF00323.21
PF01097	PF01097.20
PF08131	PF08131.13
PF07936	PF07936.14
PF18251	PF18251.3
PF00711	PF00711.21
PF13841	PF13841.8
PF14862	PF14862.8
PF17858	PF17858.3
PF10868	PF10868.10
PF00879	PF00879.20
PF17860	PF17860.3
PF08181	PF08181.13
PF05384	PF05384.13
PF01041	PF01041.19
PF02645	PF02645.18
PF13486	PF13486.8
PF10778	PF10778.11
PF09098	PF09098.12
PF13816	PF13816.8
PF02286	PF02286.17
PF02288	PF02288.17
PF02287	PF02287.17
PF00257	PF00257.21
PF08766	PF08766.13
PF12041	PF12041.10
PF16020	PF16020.7
PF05599	PF05599.13
PF05372	PF05372.13
PF15498	PF15498.8
PF02141	PF02141.23
PF09804	PF09804.11
PF02336	PF02336.17
PF01791	PF01791.11
PF00455	PF00455.24
PF00610	PF00610.23
PF11196	PF11196.10
PF19418	PF19418.1
PF15343	PF15343.8
PF04511	PF04511.17
PF14704	PF14704.8
PF15291	PF15291.8
PF06771	PF06771.13
PF05497	PF05497.14
PF01880	PF01880.20
PF06397	PF06397.14
PF09737	PF09737.11
PF01905	PF01905.18
PF10539	PF10539.11
PF15198	PF15198.8
PF09033	PF09033.12
PF09230	PF09230.12
PF04127	PF04127.17
PF08630	PF08630.12
PF16543	PF16543.7
PF08859	PF08859.13
PF07324	PF07324.13
PF11024	PF11024.10
PF11038	PF11038.10
PF11040	PF11040.10
PF05035	PF05035.14
PF00926	PF00926.21
PF09626	PF09626.12
PF08385	PF08385.14
PF08393	PF08393.15
PF00701	PF00701.24
PF00186	PF00186.21
PF06442	PF06442.13
PF01368	PF01368.22
PF02272	PF02272.21
PF02833	PF02833.16
PF01529	PF01529.22
PF14286	PF14286.8
PF04038	PF04038.14
PF12890	PF12890.9
PF10418	PF10418.11
PF06537	PF06537.13
PF01180	PF01180.23
PF01959	PF01959.18
PF01487	PF01487.17
PF01220	PF01220.21
PF01761	PF01761.22
PF06920	PF06920.15
PF18595	PF18595.3
PF14571	PF14571.8
PF05651	PF05651.15
PF05358	PF05358.13
PF03368	PF03368.16
PF17895	PF17895.3
PF11492	PF11492.10
PF04706	PF04706.14
PF10069	PF10069.11
PF09267	PF09267.12
PF05720	PF05720.14
PF05462	PF05462.13
PF00526	PF00526.20
PF05086	PF05086.14
PF04562	PF04562.14
PF04922	PF04922.14
PF13164	PF13164.8
PF01843	PF01843.21
PF08194	PF08194.14
PF02966	PF02966.18
PF16844	PF16844.7
PF08100	PF08100.13
PF16864	PF16864.7
PF05699	PF05699.16
PF02281	PF02281.18
PF09505	PF09505.12
PF05163	PF05163.14
PF12867	PF12867.9
PF06183	PF06183.15
PF00775	PF00775.23
PF04444	PF04444.16
PF14226	PF14226.8
PF17679	PF17679.3
PF01866	PF01866.19
PF01902	PF01902.19
PF02763	PF02763.16
PF01324	PF01324.21
PF02764	PF02764.16
PF11763	PF11763.10
PF03018	PF03018.16
PF06584	PF06584.15
PF17877	PF17877.3
PF19226	PF19226.2
PF10635	PF10635.11
PF08480	PF08480.12
PF06848	PF06848.13
PF16506	PF16506.7
PF02377	PF02377.17
PF00200	PF00200.25
PF06491	PF06491.13
PF06750	PF06750.15
PF05141	PF05141.14
PF04977	PF04977.17
PF05103	PF05103.15
PF00778	PF00778.19
PF01965	PF01965.26
PF08068	PF08068.14
PF13644	PF13644.8
PF15760	PF15760.7
PF01738	PF01738.20
PF05783	PF05783.13
PF12413	PF12413.10
PF18709	PF18709.3
PF04914	PF04914.14
PF00751	PF00751.20
PF10517	PF10517.11
PF07841	PF07841.15
PF03474	PF03474.16
PF05499	PF05499.14
PF17024	PF17024.7
PF06464	PF06464.13
PF17587	PF17587.4
PF07263	PF07263.13
PF16779	PF16779.7
PF07836	PF07836.13
PF08826	PF08826.12
PF00885	PF00885.21
PF15791	PF15791.7
PF12374	PF12374.10
PF04976	PF04976.14
PF16867	PF16867.7
PF04342	PF04342.14
PF04657	PF04657.15
PF08696	PF08696.13
PF11638	PF11638.10
PF00772	PF00772.23
PF07261	PF07261.13
PF10410	PF10410.11
PF03796	PF03796.17
PF16730	PF16730.7
PF08278	PF08278.13
PF07319	PF07319.13
PF00226	PF00226.33
PF14308	PF14308.8
PF01556	PF01556.20
PF00684	PF00684.21
PF12339	PF12339.10
PF19704	PF19704.1
PF09115	PF09115.12
PF11590	PF11590.10
PF18136	PF18136.3
PF08452	PF08452.12
PF03265	PF03265.17
PF14040	PF14040.8
PF17948	PF17948.3
PF08713	PF08713.13
PF01035	PF01035.22
PF13724	PF13724.8
PF07157	PF07157.14
PF03989	PF03989.15
PF00204	PF00204.27
PF00986	PF00986.23
PF03603	PF03603.15
PF01653	PF01653.20
PF04679	PF04679.17
PF01068	PF01068.23
PF04675	PF04675.16
PF17879	PF17879.3
PF11411	PF11411.10
PF03120	PF03120.18
PF14743	PF14743.8
PF03119	PF03119.18
PF00145	PF00145.19
PF18284	PF18284.3
PF01119	PF01119.21
PF11053	PF11053.10
PF11123	PF11123.10
PF02499	PF02499.17
PF02500	PF02500.17
PF00875	PF00875.20
PF07733	PF07733.14
PF14480	PF14480.8
PF11490	PF11490.10
PF00712	PF00712.21
PF02767	PF02767.18
PF02768	PF02768.17
PF04364	PF04364.15
PF06144	PF06144.15
PF13177	PF13177.8
PF14840	PF14840.8
PF17657	PF17657.3
PF12169	PF12169.10
PF12168	PF12168.10
PF12170	PF12170.10
PF06440	PF06440.13
PF00476	PF00476.22
PF12254	PF12254.10
PF01612	PF01612.22
PF18305	PF18305.3
PF00136	PF00136.23
PF03175	PF03175.15
PF08408	PF08408.12
PF03104	PF03104.21
PF10108	PF10108.11
PF18094	PF18094.3
PF14792	PF14792.8
PF14791	PF14791.8
PF04081	PF04081.15
PF18018	PF18018.3
PF04042	PF04042.18
PF10391	PF10391.11
PF04931	PF04931.15
PF18049	PF18049.3
PF00336	PF00336.20
PF00242	PF00242.19
PF02916	PF02916.17
PF04104	PF04104.16
PF01896	PF01896.21
PF02481	PF02481.17
PF14966	PF14966.8
PF03604	PF03604.15
PF00521	PF00521.22
PF14709	PF14709.9
PF14072	PF14072.8
PF08870	PF08870.13
PF19330	PF19330.1
PF01712	PF01712.21
PF12047	PF12047.10
PF18192	PF18192.3
PF19975	PF19975.1
PF19993	PF19993.1
PF14429	PF14429.8
PF00404	PF00404.20
PF08990	PF08990.13
PF16172	PF16172.7
PF07311	PF07311.14
PF14144	PF14144.8
PF03351	PF03351.19
PF08883	PF08883.13
PF04118	PF04118.16
PF11466	PF11466.10
PF14839	PF14839.8
PF04124	PF04124.14
PF08123	PF08123.15
PF11388	PF11388.10
PF16816	PF16816.7
PF09850	PF09850.11
PF09475	PF09475.12
PF07680	PF07680.13
PF04173	PF04173.15
PF07681	PF07681.14
PF13564	PF13564.8
PF13781	PF13781.8
PF08781	PF08781.12
PF08985	PF08985.13
PF16924	PF16924.7
PF03330	PF03330.20
PF14913	PF14913.8
PF07297	PF07297.14
PF08285	PF08285.13
PF14207	PF14207.8
PF06044	PF06044.14
PF04556	PF04556.14
PF18742	PF18742.3
PF17726	PF17726.3
PF12213	PF12213.10
PF14049	PF14049.8
PF00930	PF00930.23
PF18811	PF18811.3
PF19520	PF19520.1
PF17782	PF17782.3
PF04244	PF04244.15
PF05186	PF05186.15
PF10034	PF10034.11
PF18069	PF18069.3
PF18092	PF18092.3
PF07357	PF07357.13
PF15550	PF15550.8
PF11719	PF11719.10
PF16803	PF16803.7
PF05558	PF05558.14
PF05219	PF05219.14
PF06345	PF06345.13
PF06346	PF06346.14
PF06367	PF06367.18
PF06371	PF06371.15
PF07539	PF07539.14
PF07522	PF07522.16
PF14860	PF14860.8
PF02635	PF02635.17
PF13686	PF13686.8
PF07085	PF07085.14
PF09750	PF09750.11
PF12393	PF12393.10
PF01916	PF01916.19
PF01323	PF01323.22
PF02600	PF02600.18
PF11412	PF11412.10
PF10411	PF10411.11
PF02683	PF02683.17
PF13386	PF13386.8
PF18257	PF18257.3
PF12355	PF12355.10
PF01984	PF01984.22
PF08148	PF08148.14
PF12316	PF12316.10
PF01414	PF01414.21
PF11989	PF11989.10
PF11988	PF11988.10
PF00782	PF00782.22
PF14671	PF14671.8
PF10781	PF10781.11
PF17842	PF17842.3
PF04358	PF04358.15
PF08679	PF08679.13
PF04077	PF04077.14
PF00035	PF00035.28
PF05160	PF05160.15
PF08828	PF08828.12
PF18102	PF18102.3
PF00908	PF00908.19
PF08070	PF08070.13
PF03942	PF03942.17
PF18357	PF18357.3
PF06207	PF06207.13
PF06210	PF06210.13
PF06219	PF06219.14
PF06226	PF06226.15
PF06231	PF06231.13
PF06237	PF06237.14
PF06242	PF06242.13
PF06245	PF06245.13
PF17761	PF17761.3
PF06252	PF06252.14
PF06260	PF06260.14
PF06265	PF06265.13
PF06267	PF06267.14
PF06269	PF06269.14
PF06270	PF06270.13
PF06275	PF06275.13
PF06279	PF06279.13
PF06282	PF06282.13
PF06287	PF06287.13
PF01954	PF01954.18
PF06288	PF06288.15
PF06295	PF06295.14
PF06299	PF06299.14
PF06304	PF06304.13
PF06327	PF06327.16
PF06335	PF06335.14
PF06341	PF06341.13
PF06342	PF06342.14
PF06348	PF06348.13
PF06353	PF06353.14
PF06356	PF06356.13
PF06358	PF06358.13
PF06362	PF06362.13
PF06364	PF06364.14
PF06370	PF06370.13
PF06378	PF06378.13
PF06380	PF06380.13
PF06381	PF06381.13
PF06388	PF06388.13
PF06417	PF06417.14
PF06435	PF06435.13
PF01958	PF01958.20
PF06439	PF06439.13
PF06448	PF06448.13
PF06449	PF06449.13
PF06454	PF06454.13
PF06461	PF06461.13
PF06465	PF06465.15
PF06469	PF06469.13
PF06476	PF06476.14
PF06477	PF06477.15
PF06486	PF06486.13
PF06493	PF06493.13
PF06496	PF06496.13
PF06497	PF06497.13
PF01345	PF01345.20
PF06503	PF06503.13
PF06510	PF06510.13
PF06513	PF06513.13
PF06518	PF06518.13
PF06523	PF06523.13
PF06526	PF06526.14
PF06531	PF06531.13
PF01969	PF01969.19
PF06533	PF06533.14
PF06544	PF06544.14
PF06545	PF06545.13
PF06547	PF06547.14
PF06549	PF06549.14
PF06551	PF06551.14
PF06557	PF06557.13
PF06563	PF06563.13
PF06565	PF06565.14
PF06568	PF06568.13
PF06569	PF06569.13
PF06570	PF06570.13
PF06572	PF06572.14
PF06575	PF06575.14
PF06576	PF06576.13
PF06587	PF06587.13
PF06592	PF06592.15
PF06599	PF06599.13
PF06600	PF06600.13
PF06608	PF06608.13
PF06611	PF06611.14
PF06612	PF06612.13
PF06615	PF06615.13
PF06618	PF06618.13
PF06619	PF06619.13
PF06620	PF06620.13
PF06625	PF06625.13
PF06626	PF06626.14
PF06627	PF06627.13
PF06631	PF06631.13
PF06633	PF06633.13
PF06634	PF06634.14
PF06636	PF06636.13
PF06643	PF06643.13
PF01976	PF01976.19
PF06648	PF06648.13
PF06649	PF06649.14
PF06651	PF06651.13
PF06658	PF06658.14
PF06663	PF06663.15
PF06666	PF06666.13
PF06671	PF06671.13
PF06672	PF06672.13
PF06674	PF06674.13
PF06675	PF06675.13
PF06676	PF06676.13
PF06678	PF06678.13
PF06679	PF06679.14
PF06680	PF06680.13
PF06681	PF06681.15
PF06683	PF06683.13
PF06685	PF06685.13
PF06688	PF06688.13
PF06691	PF06691.13
PF06693	PF06693.13
PF06697	PF06697.14
PF06698	PF06698.13
PF06707	PF06707.13
PF06708	PF06708.13
PF06711	PF06711.13
PF06712	PF06712.13
PF06717	PF06717.13
PF06718	PF06718.13
PF06721	PF06721.13
PF06722	PF06722.14
PF06724	PF06724.13
PF06727	PF06727.13
PF06740	PF06740.14
PF06742	PF06742.13
PF06746	PF06746.13
PF06748	PF06748.14
PF06749	PF06749.14
PF06760	PF06760.13
PF06764	PF06764.13
PF06797	PF06797.13
PF01986	PF01986.18
PF06799	PF06799.13
PF06802	PF06802.13
PF06803	PF06803.14
PF06806	PF06806.14
PF06822	PF06822.14
PF06823	PF06823.14
PF06836	PF06836.14
PF06840	PF06840.13
PF06842	PF06842.14
PF06844	PF06844.13
PF06849	PF06849.14
PF06851	PF06851.13
PF06852	PF06852.14
PF06853	PF06853.14
PF06856	PF06856.13
PF06863	PF06863.14
PF06866	PF06866.13
PF06868	PF06868.13
PF06869	PF06869.14
PF01989	PF01989.18
PF06880	PF06880.13
PF06882	PF06882.14
PF06884	PF06884.13
PF06887	PF06887.16
PF06889	PF06889.13
PF06897	PF06897.14
PF06900	PF06900.13
PF06906	PF06906.13
PF06912	PF06912.13
PF06916	PF06916.15
PF06918	PF06918.16
PF06924	PF06924.13
PF18406	PF18406.3
PF06932	PF06932.13
PF06935	PF06935.13
PF06938	PF06938.13
PF06939	PF06939.13
PF06940	PF06940.13
PF06945	PF06945.15
PF06947	PF06947.14
PF06949	PF06949.13
PF06950	PF06950.13
PF06961	PF06961.15
PF06966	PF06966.14
PF06973	PF06973.14
PF06975	PF06975.13
PF06980	PF06980.13
PF06993	PF06993.14
PF06998	PF06998.13
PF07000	PF07000.13
PF01998	PF01998.19
PF07006	PF07006.13
PF07013	PF07013.13
PF07023	PF07023.14
PF07026	PF07026.13
PF07027	PF07027.14
PF07028	PF07028.13
PF07030	PF07030.14
PF07032	PF07032.13
PF07037	PF07037.13
PF07038	PF07038.13
PF07039	PF07039.13
PF07040	PF07040.13
PF07041	PF07041.13
PF07043	PF07043.15
PF07044	PF07044.13
PF07045	PF07045.13
PF07048	PF07048.13
PF07056	PF07056.13
PF07063	PF07063.15
PF02001	PF02001.18
PF07067	PF07067.13
PF07075	PF07075.13
PF07076	PF07076.13
PF07077	PF07077.13
PF07079	PF07079.13
PF07080	PF07080.13
PF07081	PF07081.13
PF07082	PF07082.13
PF07083	PF07083.13
PF07087	PF07087.13
PF07092	PF07092.14
PF07094	PF07094.13
PF07096	PF07096.13
PF07097	PF07097.13
PF07098	PF07098.13
PF07099	PF07099.13
PF07101	PF07101.13
PF07102	PF07102.14
PF07103	PF07103.13
PF07104	PF07104.13
PF07105	PF07105.13
PF07112	PF07112.13
PF07116	PF07116.13
PF07117	PF07117.13
PF07118	PF07118.13
PF07119	PF07119.14
PF07120	PF07120.13
PF07125	PF07125.13
PF07128	PF07128.14
PF07129	PF07129.13
PF07131	PF07131.13
PF07134	PF07134.13
PF07136	PF07136.13
PF07138	PF07138.13
PF07139	PF07139.13
PF07142	PF07142.14
PF07146	PF07146.13
PF07150	PF07150.13
PF07151	PF07151.14
PF07154	PF07154.13
PF07159	PF07159.14
PF07165	PF07165.13
PF07166	PF07166.13
PF07176	PF07176.13
PF07182	PF07182.13
PF07183	PF07183.13
PF07185	PF07185.13
PF07187	PF07187.13
PF07190	PF07190.13
PF07193	PF07193.13
PF07197	PF07197.14
PF07198	PF07198.13
PF07199	PF07199.13
PF07203	PF07203.13
PF07205	PF07205.13
PF07208	PF07208.13
PF07209	PF07209.14
PF07210	PF07210.14
PF07214	PF07214.14
PF07215	PF07215.13
PF07220	PF07220.13
PF07223	PF07223.13
PF07226	PF07226.13
PF07232	PF07232.13
PF07233	PF07233.14
PF07235	PF07235.13
PF07237	PF07237.13
PF07242	PF07242.13
PF07248	PF07248.14
PF07252	PF07252.13
PF07256	PF07256.14
PF07270	PF07270.13
PF07273	PF07273.14
PF07274	PF07274.14
PF07278	PF07278.13
PF07279	PF07279.13
PF07285	PF07285.13
PF07286	PF07286.14
PF07290	PF07290.13
PF07293	PF07293.13
PF07295	PF07295.13
PF07301	PF07301.13
PF07305	PF07305.14
PF07306	PF07306.13
PF07308	PF07308.15
PF07312	PF07312.13
PF07313	PF07313.14
PF07314	PF07314.13
PF07315	PF07315.13
PF07316	PF07316.13
PF07318	PF07318.14
PF07323	PF07323.14
PF07330	PF07330.14
PF07338	PF07338.15
PF07341	PF07341.13
PF07342	PF07342.13
PF07343	PF07343.13
PF07345	PF07345.13
PF07346	PF07346.13
PF07349	PF07349.13
PF07350	PF07350.14
PF02520	PF02520.19
PF07351	PF07351.15
PF07356	PF07356.14
PF07358	PF07358.13
PF07363	PF07363.13
PF07364	PF07364.14
PF07368	PF07368.13
PF07369	PF07369.13
PF07370	PF07370.13
PF07371	PF07371.14
PF07372	PF07372.14
PF07374	PF07374.13
PF07377	PF07377.14
PF07379	PF07379.13
PF07381	PF07381.13
PF07383	PF07383.14
PF07384	PF07384.13
PF07386	PF07386.13
